TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,IS_NULLABLE
dbo,UpdKLS,Nim,char,NO
dbo,UpdKLS,kls,varchar,YES
dbo,V_BerkasPembelajaran,Kode_Jp,char,NO
dbo,V_BerkasPembelajaran,Kode_Mk,char,NO
dbo,V_BerkasPembelajaran,TanggalUpdate,datetime,YES
dbo,V_BerkasPembelajaran,AnalisisPembelajaran,varchar,YES
dbo,V_BerkasPembelajaran,GBPP_SILABUS,varchar,YES
dbo,V_BerkasPembelajaran,SAP_RPP_RPS,varchar,YES
dbo,V_BerkasPembelajaran,KontrakPerkuliahan,varchar,YES
dbo,V_BerkasPembelajaran,RancanganTugas,varchar,YES
dbo,V_BerkasPembelajaran,KisiKisiTest,varchar,YES
dbo,V_BerkasPembelajaran,BahanAjar,varchar,YES
dbo,V_BerkasPembelajaran,EvaluasiPembelajaran,varchar,YES
dbo,V_DKRS,Thn_Akademik,char,NO
dbo,V_DKRS,Periode,char,NO
dbo,V_DKRS,Kelas,char,YES
dbo,V_DKRS,Kode_jp,char,YES
dbo,V_DKRS,Prodi,varchar,YES
dbo,V_DKRS,Nim,char,NO
dbo,V_DKRS,Nama_Mhs,char,YES
dbo,V_DKRS,ThAngkatan,char,YES
dbo,V_DKRS,PerAngkatan,char,YES
dbo,V_DKRS,Kode_MK,char,NO
dbo,V_DKRS,Nama_Mk_Ind,char,YES
dbo,V_DKRS,SKS,int,YES
dbo,V_DKRS,Kehadiran,float,YES
dbo,V_IB,Kode_Jp,char,NO
dbo,V_IB,type,char,NO
dbo,V_IB,kditem,char,NO
dbo,V_IB,itembayar,char,YES
dbo,V_IB,jenis,char,YES
dbo,V_IB,kelompok,varchar,YES
dbo,V_IB,Kelas,char,NO
dbo,V_IB,TahunMasuk,char,NO
dbo,V_IB,periode,char,NO
dbo,V_IB,wb,numeric,YES
dbo,V_IB,faktor,char,YES
dbo,v_jadkul,Nim,char,NO
dbo,v_jadkul,Thn_Akademik,char,NO
dbo,v_jadkul,Periode,char,NO
dbo,v_jadkul,Status_Akd,char,YES
dbo,v_jadkul,Kode_Mk,char,NO
dbo,v_jadkul,Nama_Mk_Ind,char,YES
dbo,v_jadkul,SKS,int,YES
dbo,v_jadkul,kls,varchar,YES
dbo,v_jadkul,Kelas,char,YES
dbo,v_jadkul,Hari,char,YES
dbo,v_jadkul,Ruang,char,YES
dbo,v_jadkul,JM,datetime,YES
dbo,v_jadkul,JS,time,YES
dbo,v_jadkul,Nama,varchar,YES
dbo,v_jadkul,NIDN,char,YES
dbo,v_jadkul,Kode_jp,char,YES
dbo,v_jadkul,Ruang2,char,YES
dbo,V_JadkulMhs,IDK,varchar,NO
dbo,V_JadkulMhs,Nim,char,NO
dbo,V_JadkulMhs,Thn_Akademik,char,NO
dbo,V_JadkulMhs,Periode,char,NO
dbo,V_JadkulMhs,Status_Akd,char,YES
dbo,V_JadkulMhs,Kode_Mk,char,NO
dbo,V_JadkulMhs,Nama_Mk_Ind,char,YES
dbo,V_JadkulMhs,SKS,int,YES
dbo,V_JadkulMhs,Kelas,char,YES
dbo,V_JadkulMhs,Hari,char,YES
dbo,V_JadkulMhs,Ruang,char,YES
dbo,V_JadkulMhs,JM,datetime,YES
dbo,V_JadkulMhs,JS,time,YES
dbo,V_JadkulMhs,Nama,varchar,YES
dbo,V_JadkulMhs,NIDN,char,YES
dbo,V_JadkulMhs,Kode_jp,char,YES
dbo,V_JadkulMhs,Ruang2,char,YES
dbo,v_jadujian,Nim,char,NO
dbo,v_jadujian,Thn_Akademik,char,NO
dbo,v_jadujian,Periode,char,NO
dbo,v_jadujian,Kode_Mk,char,NO
dbo,v_jadujian,Nama_Mk_Ind,char,YES
dbo,v_jadujian,SKS,int,YES
dbo,v_jadujian,Kelas,char,NO
dbo,v_jadujian,Ruang,char,YES
dbo,v_jadujian,Tanggal,datetime,YES
dbo,v_jadujian,JM,time,YES
dbo,v_jadujian,JS,time,YES
dbo,v_jadujian,Status_Akd,char,YES
dbo,v_jadujian,Kode_jp,char,YES
dbo,v_jadujian,Jenis,varchar,NO
dbo,V_JadUjMhs,Nim,char,NO
dbo,V_JadUjMhs,Thn_Akademik,char,NO
dbo,V_JadUjMhs,Periode,char,NO
dbo,V_JadUjMhs,Kode_Mk,char,NO
dbo,V_JadUjMhs,Nama_Mk_Ind,char,YES
dbo,V_JadUjMhs,SKS,int,YES
dbo,V_JadUjMhs,Kelas,char,NO
dbo,V_JadUjMhs,Ruang,char,YES
dbo,V_JadUjMhs,Tanggal,datetime,NO
dbo,V_JadUjMhs,JM,time,YES
dbo,V_JadUjMhs,JS,time,YES
dbo,V_JadUjMhs,Status_Akd,char,YES
dbo,V_JadUjMhs,Kode_jp,char,YES
dbo,V_JadUjMhs,Jenis,varchar,NO
dbo,v_jadwal,Thn_Akademik,char,NO
dbo,v_jadwal,Periode,char,NO
dbo,v_jadwal,Kelas_Akd,char,NO
dbo,v_jadwal,Kode_Jp,char,NO
dbo,v_jadwal,Kode_Mk,char,NO
dbo,v_jadwal,Nama_Mk_Ind,char,YES
dbo,v_jadwal,SKS,int,YES
dbo,v_jadwal,Kelas,char,NO
dbo,v_jadwal,Ruang,char,YES
dbo,v_jadwal,Hari,char,NO
dbo,v_jadwal,Hari1,char,YES
dbo,v_jadwal,JM,datetime,NO
dbo,v_jadwal,JS,time,YES
dbo,v_jadwal,NIDN,char,YES
dbo,v_jadwal,Nama,varchar,YES
dbo,v_jadwal,Ruang2,char,YES
dbo,V_KHDR_M_Mhs,Nim,varchar,NO
dbo,V_KHDR_M_Mhs,Kode_jp,varchar,YES
dbo,V_KHDR_M_Mhs,Status_Akd,varchar,YES
dbo,V_KHDR_M_Mhs,Thn_Akademik,char,NO
dbo,V_KHDR_M_Mhs,Periode,varchar,NO
dbo,V_KHDR_M_Mhs,Kode_MK,varchar,NO
dbo,V_KHDR_M_Mhs,Nama_Mk_Ind,varchar,YES
dbo,V_KHDR_M_Mhs,SKS,int,YES
dbo,V_KHDR_M_Mhs,kls,varchar,YES
dbo,V_KHDR_M_Mhs,Kehadiran,float,YES
dbo,V_KHDR_M_Mhs,Minggu1,char,YES
dbo,V_KHDR_M_Mhs,Minggu2,char,YES
dbo,V_KHDR_M_Mhs,Minggu3,char,YES
dbo,V_KHDR_M_Mhs,Minggu4,char,YES
dbo,V_KHDR_M_Mhs,Minggu5,char,YES
dbo,V_KHDR_M_Mhs,Minggu6,char,YES
dbo,V_KHDR_M_Mhs,Minggu7,char,YES
dbo,V_KHDR_M_Mhs,Minggu8,char,YES
dbo,V_KHDR_M_Mhs,Minggu9,char,YES
dbo,V_KHDR_M_Mhs,Minggu10,char,YES
dbo,V_KHDR_M_Mhs,Minggu11,char,YES
dbo,V_KHDR_M_Mhs,Minggu12,char,YES
dbo,V_KHDR_M_Mhs,Minggu13,char,YES
dbo,V_KHDR_M_Mhs,Minggu14,char,YES
dbo,V_KHDR_M_Mhs,Minggu15,char,YES
dbo,V_KHDR_M_Mhs,Minggu16,char,YES
dbo,V_KhdrDosen,Nama_Fak,char,YES
dbo,V_KhdrDosen,Thn_Akademik,char,NO
dbo,V_KhdrDosen,Periode,char,NO
dbo,V_KhdrDosen,Kelas_Akd,char,NO
dbo,V_KhdrDosen,Kode_Jp,char,NO
dbo,V_KhdrDosen,NIDN,char,YES
dbo,V_KhdrDosen,Kode_Mk,char,NO
dbo,V_KhdrDosen,Kelas,char,NO
dbo,V_KhdrDosen,Hari,char,YES
dbo,V_KhdrDosen,JM,datetime,YES
dbo,V_KhdrDosen,Tanggal,datetime,YES
dbo,V_KhdrDosen,Keterangan,varchar,YES
dbo,V_khdrMhs,Nim,char,NO
dbo,V_khdrMhs,Nama_Mhs,char,YES
dbo,V_khdrMhs,Thn_Akademik,char,NO
dbo,V_khdrMhs,Periode,char,NO
dbo,V_khdrMhs,Kode_MK,char,NO
dbo,V_khdrMhs,Kode_jp,char,YES
dbo,V_khdrMhs,kls,varchar,YES
dbo,V_khdrMhs,Kehadiran,float,YES
dbo,V_khdrMhs,Status_Akd,char,YES
dbo,V_khdrMhs,Minggu1,char,YES
dbo,V_khdrMhs,Minggu2,char,YES
dbo,V_khdrMhs,Minggu3,char,YES
dbo,V_khdrMhs,Minggu4,char,YES
dbo,V_khdrMhs,Minggu5,char,YES
dbo,V_khdrMhs,Minggu6,char,YES
dbo,V_khdrMhs,Minggu7,char,YES
dbo,V_khdrMhs,Minggu8,char,YES
dbo,V_khdrMhs,Minggu9,char,YES
dbo,V_khdrMhs,Minggu10,char,YES
dbo,V_khdrMhs,Minggu11,char,YES
dbo,V_khdrMhs,Minggu12,char,YES
dbo,V_khdrMhs,Minggu13,char,YES
dbo,V_khdrMhs,Minggu14,char,YES
dbo,V_khdrMhs,Minggu15,char,YES
dbo,V_khdrMhs,Minggu16,char,YES
dbo,v_konsentrasi,Nim,char,NO
dbo,v_konsentrasi,Konsentrasi,varchar,YES
dbo,V_KonvMHS,Nim,varchar,NO
dbo,V_KonvMHS,MK_Asal,varchar,YES
dbo,V_KonvMHS,SKS_Asal,int,YES
dbo,V_KonvMHS,Kode_MK_Asal,varchar,YES
dbo,V_KonvMHS,Nilai_Asal,varchar,YES
dbo,V_KonvMHS,MK_Konv,varchar,YES
dbo,V_KonvMHS,SKS_Konv,int,YES
dbo,V_KonvMHS,Kode_MK_Konv,varchar,NO
dbo,V_KonvMHS,Nilai_Konv,varchar,YES
dbo,V_KRS,Thn_Akademik,char,NO
dbo,V_KRS,Periode,char,NO
dbo,V_KRS,Kelas,char,YES
dbo,V_KRS,Kode_jp,char,YES
dbo,V_KRS,Prodi,varchar,YES
dbo,V_KRS,Nim,char,NO
dbo,V_KRS,Nama_Mhs,char,YES
dbo,V_KRS,ThAngkatan,char,YES
dbo,V_KRS,PerAngkatan,char,YES
dbo,V_KRS,TSKS,int,YES
dbo,V_Kurikulum,Kode_Jp,char,NO
dbo,V_Kurikulum,Kode_Mk,char,NO
dbo,V_Kurikulum,Kode_Fak,char,YES
dbo,V_Kurikulum,Nama_Mk_Ind,char,YES
dbo,V_Kurikulum,SKS,int,YES
dbo,V_Kurikulum,sksteory,int,YES
dbo,V_Kurikulum,sksprak,int,YES
dbo,V_Kurikulum,Semester,char,NO
dbo,V_Kurikulum,Angkatan,varchar,NO
dbo,V_ListMhsPerMK,Thn_Akademik,char,NO
dbo,V_ListMhsPerMK,Periode,char,NO
dbo,V_ListMhsPerMK,kls,varchar,YES
dbo,V_ListMhsPerMK,Status_Akd,char,YES
dbo,V_ListMhsPerMK,Kode_MK,char,NO
dbo,V_ListMhsPerMK,Nim,char,NO
dbo,V_ListMhsPerMK,Nama_Mhs,char,YES
dbo,V_ListMhsPerMK,Kode_jp,char,YES
dbo,V_ListMhsPerMK,IdUser,varchar,YES
dbo,V_ListMhsPerMK,Persentase,float,YES
dbo,v_MhsCuti,Thn_Akademik,char,NO
dbo,v_MhsCuti,Periode,char,NO
dbo,v_MhsCuti,Kode_jp,char,YES
dbo,v_MhsCuti,Status_Akd,char,YES
dbo,v_MhsCuti,Nim,char,NO
dbo,v_MhsCuti,Nama_Mhs,char,YES
dbo,v_MhsCuti,Jenis,varchar,YES
dbo,v_mhsskpi,Tahun_Akd,char,NO
dbo,v_mhsskpi,Per,char,NO
dbo,v_mhsskpi,Kelas,char,NO
dbo,v_mhsskpi,Gelombang,char,NO
dbo,v_mhsskpi,NIM,char,NO
dbo,v_mhsskpi,Nama_Mhs,char,YES
dbo,v_mhsskpi,Kode_jp,char,YES
dbo,v_mhsskpi,Tmp_Lahir,char,YES
dbo,v_mhsskpi,Tgl_Lahir,datetime,YES
dbo,v_mhsskpi,Jurusan,char,YES
dbo,v_mhsskpi,Dept,char,YES
dbo,v_mhsskpi,Program,char,YES
dbo,v_mhsskpi,Judul_TA,text,YES
dbo,v_mhsskpi,TAENG,text,YES
dbo,v_mhsskpi,No_Ijazah,char,YES
dbo,v_mhsskpi,tglmasuk,datetime,YES
dbo,v_mhsskpi,Tgl_Lulus,datetime,YES
dbo,v_mhsskpi,LamaStudi,int,YES
dbo,v_mhsskpi,GelarAkd,char,YES
dbo,v_mhsskpi,Singkatan_Gelar,char,YES
dbo,v_mhsskpi,GelarinEnglish,char,YES
dbo,v_mhsskpi,Kajur,char,YES
dbo,v_MhsUjian,Thn_Akademik,char,NO
dbo,v_MhsUjian,Periode,char,NO
dbo,v_MhsUjian,Status_Akd,char,YES
dbo,v_MhsUjian,Jenis,varchar,NO
dbo,v_MhsUjian,Kode_jp,char,YES
dbo,v_MhsUjian,Nim,char,NO
dbo,v_MhsUjian,Nama_Mhs,char,YES
dbo,v_MhsUjian,ThMasuk,char,YES
dbo,v_MhsUjian,Prodi,varchar,YES
dbo,v_MhsUjian,BAAK,varchar,YES
dbo,v_MhsUjian,Dekan,varchar,YES
dbo,v_MhsUjian,Pudek1,varchar,YES
dbo,V_MKPWL,Thn_Akademik,char,NO
dbo,V_MKPWL,Periode,char,NO
dbo,V_MKPWL,Status_Akd,char,YES
dbo,V_MKPWL,Kode_Jp,char,YES
dbo,V_MKPWL,Kode_MK,char,NO
dbo,V_MKPWL,Nama_Mk_Ind,char,YES
dbo,V_MKPWL,SKS,int,YES
dbo,V_NilaiMhs,Thn_Akademik,char,NO
dbo,V_NilaiMhs,Periode,char,NO
dbo,V_NilaiMhs,Kode_jp,char,YES
dbo,V_NilaiMhs,Status_Akd,char,YES
dbo,V_NilaiMhs,Kode_MK,char,NO
dbo,V_NilaiMhs,Gujian,varchar,YES
dbo,V_NilaiMhs,Nim,char,NO
dbo,V_NilaiMhs,Nama_Mhs,char,YES
dbo,V_NilaiMhs,Kehadiran,float,YES
dbo,V_NilaiMhs,Tugas,float,YES
dbo,V_NilaiMhs,Quiz,float,YES
dbo,V_NilaiMhs,UTS,float,YES
dbo,V_NilaiMhs,UAS,float,YES
dbo,V_NilaiMhs,Jumlah,float,YES
dbo,V_NilaiMhs,Nilai,char,YES
dbo,V_NilaiMhs,Afektif,float,YES
dbo,V_NilaiMhs,Prak,float,YES
dbo,V_NilaiPerMK,Thn_Akademik,char,NO
dbo,V_NilaiPerMK,Periode,char,NO
dbo,V_NilaiPerMK,Kode_jp,char,YES
dbo,V_NilaiPerMK,Gujian,varchar,YES
dbo,V_NilaiPerMK,Status_Akd,char,YES
dbo,V_NilaiPerMK,Kode_MK,char,NO
dbo,V_NilaiPerMK,Nim,char,NO
dbo,V_NilaiPerMK,Nama_Mhs,char,YES
dbo,V_NilaiPerMK,Kehadiran,float,YES
dbo,V_NilaiPerMK,Tugas,float,YES
dbo,V_NilaiPerMK,Quiz,float,YES
dbo,V_NilaiPerMK,UTS,float,YES
dbo,V_NilaiPerMK,UAS,float,YES
dbo,V_NilaiPerMK,Jumlah,float,YES
dbo,V_NilaiPerMK,Nilai,char,YES
dbo,V_NilaiPerMK,Afektif,float,YES
dbo,V_NilaiPerMK,Prak,float,YES
dbo,V_Pembimbing,NIM,char,NO
dbo,V_Pembimbing,Nama_Mhs,char,YES
dbo,V_Pembimbing,Tlp_Mhs,char,YES
dbo,V_Pembimbing,Jurusan,char,YES
dbo,V_Pembimbing,Program,char,YES
dbo,V_Pembimbing,GelarAkd,char,YES
dbo,V_Pembimbing,Sidang,varchar,YES
dbo,V_Pembimbing,Judul_TA,text,YES
dbo,V_Pembimbing,Proposal,varchar,YES
dbo,V_Pembimbing,Nosk,varchar,YES
dbo,V_Pembimbing,TanggalSK,datetime,YES
dbo,V_Pembimbing,Kode_jp,char,YES
dbo,V_Pembimbing,Status_Akd,char,YES
dbo,V_Pembimbing,Konsentrasi,varchar,YES
dbo,V_Pembimbing,Konsul,varchar,YES
dbo,V_Pembimbing,Pembimbing1,varchar,YES
dbo,V_Pembimbing,Pembimbing2,varchar,YES
dbo,V_Pembimbing,Pembimbing3,varchar,YES
dbo,V_Pembimbing,Tahun_Akd,char,NO
dbo,V_Pembimbing,Per,char,NO
dbo,V_Pembimbing,Kelas,varchar,NO
dbo,V_Pembimbing,accprodi,varchar,YES
dbo,V_rcnBayar,nim,char,NO
dbo,V_rcnBayar,tahunakd,char,NO
dbo,V_rcnBayar,periode,char,NO
dbo,V_rcnBayar,kditem,char,NO
dbo,V_rcnBayar,itembayar,char,YES
dbo,V_rcnBayar,Jumlah,numeric,YES
dbo,V_rcnBayar,tagihan,numeric,YES
dbo,V_rcnBayar,Tunggakan,numeric,YES
dbo,V_RkpAbsenDosen,Pertemuan_ke,varchar,NO
dbo,V_RkpAbsenDosen,JenisKuliah,varchar,YES
dbo,V_RkpAbsenDosen,Tanggal,datetime,YES
dbo,V_RkpAbsenDosen,JM,datetime,YES
dbo,V_RkpAbsenDosen,JS,datetime,YES
dbo,V_RkpAbsenDosen,PokokBahasan,text,YES
dbo,V_RkpAbsenDosen,SubPokokBahasan,text,YES
dbo,V_RkpAbsenDosen,Referensi,text,YES
dbo,V_RkpAbsenDosen,NIDN,char,YES
dbo,V_RkpAbsenDosen,NIDN1,char,YES
dbo,V_RkpAbsenDosen,Thn_Akademik,char,NO
dbo,V_RkpAbsenDosen,Periode,char,NO
dbo,V_RkpAbsenDosen,Kelas_Akd,char,NO
dbo,V_RkpAbsenDosen,Kode_Mk,char,NO
dbo,V_RkpAbsenDosen,Kelas,char,NO
dbo,V_RkpAbsenDosen,Kode_Jp,char,NO
dbo,V_RkpHadirDsn,Thn_Akademik,char,NO
dbo,V_RkpHadirDsn,Periode,char,NO
dbo,V_RkpHadirDsn,Kelas_Akd,char,NO
dbo,V_RkpHadirDsn,Kode_Jp,char,NO
dbo,V_RkpHadirDsn,Kode_Mk,char,NO
dbo,V_RkpHadirDsn,Nama_Mk_Ind,char,YES
dbo,V_RkpHadirDsn,SKS,int,YES
dbo,V_RkpHadirDsn,Kelas,char,NO
dbo,V_RkpHadirDsn,Hari,char,YES
dbo,V_RkpHadirDsn,JM,datetime,YES
dbo,V_RkpHadirDsn,JS,datetime,YES
dbo,V_RkpHadirDsn,Ruang,char,YES
dbo,V_RkpHadirDsn,Dosen1,varchar,YES
dbo,V_RkpHadirDsn,Dosen2,varchar,YES
dbo,V_RkpHadirDsn,JmlHadirDsn,int,YES
dbo,V_Sidang,Tahun_Akd,char,NO
dbo,V_Sidang,Per,char,NO
dbo,V_Sidang,Kelas,char,NO
dbo,V_Sidang,Gelombang,char,NO
dbo,V_Sidang,NIM,char,NO
dbo,V_Sidang,Nama_Mhs,char,YES
dbo,V_Sidang,Kode_jp,char,YES
dbo,V_Sidang,Pembimbing1,char,YES
dbo,V_Sidang,NamaPembimbing1,varchar,YES
dbo,V_Sidang,Pembimbing2,char,YES
dbo,V_Sidang,NamaPembimbing2,varchar,YES
dbo,V_Sidang,Penguji1,char,YES
dbo,V_Sidang,NamaPenguji1,varchar,YES
dbo,V_Sidang,Penguji2,char,YES
dbo,V_Sidang,NamaPenguji2,varchar,YES
dbo,V_Sidang,Judul_TA,text,YES
dbo,V_Sidang,TanggalSidang,datetime,YES
dbo,V_Sidang,Jam,datetime,YES
dbo,V_Sidang,Ruangan,varchar,YES
dbo,V_Sidang,NilaiPembimbing1,float,YES
dbo,V_Sidang,NilaiPembimbing2,float,YES
dbo,V_Sidang,NilaiPenguji1,float,YES
dbo,V_Sidang,NilaiPenguji2,float,YES
dbo,V_Sidang,NilaiPenguji3,float,YES
dbo,V_Sidang,Jumlah,float,YES
dbo,V_Sidang,Grade,char,YES
dbo,V_Sidang,Keterangan,varchar,YES
dbo,V_Sidang,Nosk,varchar,YES
dbo,V_Sidang,TanggalSK,datetime,YES
dbo,V_Sidang,Jurusan,char,YES
dbo,V_Sidang,Program,char,YES
dbo,V_Sidang,Sidang,varchar,YES
dbo,V_Sidang,GelarAkd,char,YES
dbo,V_Sidang,Singkatan_Gelar,char,YES
dbo,V_Sidang,GelarinEnglish,char,YES
dbo,V_Sidang,Tmp_Lahir,char,YES
dbo,V_Sidang,Tgl_Lahir,datetime,YES
dbo,V_soal_Ujian,NIDN,varchar,NO
dbo,V_soal_Ujian,Thn_Akademik,char,NO
dbo,V_soal_Ujian,Periode,char,NO
dbo,V_soal_Ujian,Kelas_Akd,char,NO
dbo,V_soal_Ujian,Kode_Mk,char,NO
dbo,V_soal_Ujian,Kode_Jp,char,NO
dbo,V_soal_Ujian,UTS_UAS,varchar,YES
dbo,V_soal_Ujian,LokasiFile,varchar,YES
dbo,v_tagihan,nim,varchar,YES
dbo,v_tagihan,id_tagihan,varchar,YES
dbo,v_tagihan,tgl_keluar_tagihan,datetime,YES
dbo,v_tagihan,thn_ajaran,varchar,YES
dbo,v_tagihan,semester,varchar,YES
dbo,v_tagihan,keterangan,varchar,YES
dbo,v_tagihan,jumlah_tagihan,numeric,NO
dbo,v_tagihan,denda,numeric,YES
dbo,v_tagihan,total_tagihan,numeric,YES
dbo,v_tagihan,jumlah_tagihan_terbayar,numeric,YES
dbo,v_tagihan,Tunggakan,numeric,YES
dbo,v_tblnilai,Nim,char,NO
dbo,v_tblnilai,Nilai,char,YES
dbo,v_tblnilai,Angka,float,YES
dbo,v_tblnilai,Kode_jp,char,YES
dbo,v_tblnilai,Status_Akd,char,YES
dbo,v_tblnilai,Thn_Akademik,char,NO
dbo,v_tblnilai,Periode,char,NO
dbo,v_tblnilai,Kode_MK,char,NO
dbo,v_tblnilai,kls,varchar,YES
dbo,v_tblnilai,Gujian,varchar,YES
dbo,v_tblnilai,Nama_Mk_Ind,char,YES
dbo,v_tblnilai,SKS,int,YES
dbo,v_tblnilai,ThMasuk,char,YES
dbo,v_tblnilai,PerMasuk,char,YES
dbo,v_ujian,Kode_Jp,char,NO
dbo,v_ujian,Thn_Akademik,char,NO
dbo,v_ujian,Periode,char,NO
dbo,v_ujian,Kelas_Akd,char,NO
dbo,v_ujian,Kode_Mk,char,NO
dbo,v_ujian,Nama_Mk_Ind,char,YES
dbo,v_ujian,SKS,int,YES
dbo,v_ujian,Kelas,char,NO
dbo,v_ujian,Ruang,char,YES
dbo,v_ujian,Tanggal,datetime,YES
dbo,v_ujian,JM,time,YES
dbo,v_ujian,JS,time,YES
dbo,v_ujian,Jenis,varchar,NO
dbo,VDosenQ,Nim,char,NO
dbo,VDosenQ,Thn_Akademik,char,NO
dbo,VDosenQ,Periode,char,NO
dbo,VDosenQ,Kode_MK,char,NO
dbo,VDosenQ,kls,varchar,YES
dbo,VDosenQ,Status_Akd,char,YES
dbo,VDosenQ,Kode_jp,char,YES
dbo,VDosenQ,Expr1,char,NO
dbo,View_Jadwal,Kelas_Akd,char,NO
dbo,View_Jadwal,Kode_Jp,char,NO
dbo,View_Jadwal,Kode_Mk,char,NO
dbo,View_Jadwal,Nama_Mk_Ind,char,YES
dbo,View_Jadwal,SKS,int,YES
dbo,View_Jadwal,Kelas,char,NO
dbo,View_Jadwal,Hari,char,NO
dbo,View_Jadwal,JM,datetime,NO
dbo,View_Jadwal,JS,datetime,YES
dbo,View_Jadwal,Ruang,char,YES
dbo,View_Jadwal,NIDN,char,NO
dbo,view_keu_dispent,tahunakd,char,NO
dbo,view_keu_dispent,periode,char,NO
dbo,view_keu_dispent,nim,char,NO
dbo,view_keu_dispent,Nama_Mhs,char,YES
dbo,view_keu_dispent,Kode_jp,char,YES
dbo,view_keu_dispent,Prodi,varchar,YES
dbo,view_keu_dispent,Status_Akd,char,YES
dbo,view_keu_dispent,Tlp_Mhs,char,YES
dbo,view_keu_dispent,Jenis,char,YES
dbo,view_keu_dispent,tanggalcomit,datetime,YES
dbo,VIEW_MHS,Nim,varchar,YES
dbo,VIEW_MHS,Nama_Mhs,varchar,YES
dbo,VIEW_MHS,Kode_jp,varchar,YES
dbo,VIEW_MHS,Prodi,varchar,YES
dbo,VIEW_MHS,TaMasuk,char,YES
dbo,VIEW_MHS,PerMasuk,varchar,YES
dbo,VIEW_MHS,ThMasuk,char,YES
dbo,VIEW_MHS,Status_Akd,varchar,YES
dbo,VIEW_MHS,Tlp_Mhs,varchar,YES
dbo,VIEW_MHS,Email,varchar,YES
dbo,VIEW_MHS,IPK,real,YES
dbo,VIEW_MHS,NPA,int,YES
dbo,VIEW_MHS,Kajur,varchar,YES
dbo,VIEW_MHS,NIDN_Kajur,varchar,YES
dbo,VIEW_MHS,NUPTK_Kajur,varchar,YES
dbo,VIEW_MHS,Dekan,varchar,YES
dbo,VIEW_MHS,Nid_Dekan,varchar,YES
dbo,VIEW_MHS,Kode_Fak,varchar,YES
dbo,VIEW_MK,Kode_MK,char,NO
dbo,VIEW_MK,Nama_Mk_Ind,char,YES
dbo,VIEW_MK,Nim,char,NO
dbo,VIEW_MK,Nama_Mhs,char,YES
dbo,VIEW_MK,Thn_Akademik,char,NO
dbo,VIEW_MK,Periode,char,NO
dbo,VIEW_MK,Status_Akd,char,YES
dbo,VIEW_NamaDosen,NIDN,char,NO
dbo,VIEW_NamaDosen,Nama,varchar,YES
dbo,VIEW_UJI_BENTROK,Kode_MK,char,NO
dbo,VIEW_UJI_BENTROK,Nama_Mk_Ind,char,YES
dbo,VIEW_UJI_BENTROK,Nim,char,NO
dbo,VIEW_UJI_BENTROK,Nama_Mhs,char,YES
dbo,VIEW_UJI_BENTROK,Thn_Akademik,char,NO
dbo,VIEW_UJI_BENTROK,Periode,char,NO
dbo,VIEW_UJI_BENTROK,Status_Akd,char,YES
dbo,VIEW_UJI_BENTROK,Kode_Fak,char,YES
dbo,VIEW1,wb,numeric,YES
dbo,VIEW1,faktor,char,YES
dbo,VIEW1,type,char,NO
dbo,VJadwalKuliah,Thn_Akademik,char,NO
dbo,VJadwalKuliah,Periode,char,NO
dbo,VJadwalKuliah,Kelas_Akd,char,NO
dbo,VJadwalKuliah,Kode_Mk,char,NO
dbo,VJadwalKuliah,Matakuliah,char,YES
dbo,VJadwalKuliah,Tanggal,datetime,YES
dbo,VJadwalKuliah,SKS,int,YES
dbo,VJadwalKuliah,Kelas,char,NO
dbo,VJadwalKuliah,Hari,char,NO
dbo,VJadwalKuliah,NIDN,char,YES
dbo,VJadwalKuliah,JM,time,NO
dbo,VJadwalKuliah,JS,time,YES
dbo,VJadwalKuliah,Kode_Ruangan,char,YES
dbo,VJadwalKuliah,Ruang,char,YES
dbo,VJadwalKuliah,Kapasitas,int,YES
dbo,VJadwalKuliah,Jenis,char,YES
dbo,VJadwalKuliah,Nama,varchar,YES
dbo,VJadwalKuliah,Kode_Jp,char,NO
dbo,VJadwalKuliah,Prodi,varchar,YES
dbo,VJadwalKuliah,NIDN1,char,YES
dbo,VJadwalKuliah,Dosen2,varchar,YES
dbo,VJadwalUjian,Thn_Akademik,char,NO
dbo,VJadwalUjian,Periode,char,NO
dbo,VJadwalUjian,Kelas_Akd,char,NO
dbo,VJadwalUjian,Kode_Mk,char,NO
dbo,VJadwalUjian,Matakuliah,varchar,YES
dbo,VJadwalUjian,Tanggal,datetime,NO
dbo,VJadwalUjian,SKS,int,YES
dbo,VJadwalUjian,Kelas,char,NO
dbo,VJadwalUjian,JM,time,YES
dbo,VJadwalUjian,JS,time,YES
dbo,VJadwalUjian,Kode_Ruangan,char,YES
dbo,VJadwalUjian,Ruang,char,YES
dbo,VJadwalUjian,Kapasitas,int,YES
dbo,VJadwalUjian,NIDN,char,YES
dbo,VJadwalUjian,Nama,varchar,YES
dbo,VJadwalUjian,Kode_Jp,char,NO
dbo,VJadwalUjian,Prodi,varchar,YES
dbo,VJadwalUjian,Jenis,varchar,NO
dbo,VJadwalUjian,CatatanKhusus,text,YES
dbo,VJadwalUjian,Pengawas,varchar,YES
dbo,VJadwalUjian,Pengawas1,varchar,YES
dbo,VJadwalUjian,NIDN1,char,YES
dbo,VJadwalUjian,Dosen2,varchar,YES
dbo,vkeu_prosesbyr,id_tagihan,bigint,NO
